HANDLE,CITYBLOCK,PARCELID,ADDRTYPE,OWNERNAME,LEGALDESC1,LEGALDESC2,LEGALDESC3,LEGALDESC4,ASRLANDUSE,VACANTLOT,CONDOMINIU,NBROFUNITS,NBROFAPTS,FRONTAGE,LANDAREA,ASDLAND,ASDTOTAL,APRLAND,COSTAPRIMP,ZONING,NBROFBLDGS,NBROFBLD_1,FIRSTYEARB,LASTYEARBU,RESSALEPRI,RESSALEDAT,VACBLDGYEA,WARD10,POLICEDIST,CENSTRACT1,CENSBLOCK1,PRECINCT90,ZIP,PARCEL9,OWNERUPDAT,ADDRESS,Y,X,NEIGHBORHO,WARD,DESCRIPTIO,USAGE,LOT_SQFT
13797000500.00,3797.00,37970005000.00,3,LRA,C B 3797 ARLINGTON AV,33 FT 1 1/2 IN / 33 FT X,113 FT 1 1/2 IN / 116 FT 8 1/2 IN,LUCAS & HUNT ADDN BLOCK 16 LOT PT 24 25,1010.00,1.00,0.00,0.00,0.00,33.00,0.00,400.00,400.00,2100.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,26.00,7.00,1066.00,3002.00,5.00,63112.00,379700500,3/25/13 0:00,1468 ARLINGTON AV,38.6663920,-90.2709170,Hamilton Heights,26.00,,vacant lot,3799.00
14465000010.00,4465.00,44650000100.00,3,LRA,C.B. 4465 1 CLARENCE PL,35 FT 6 IN / 37 FT 10 5/8 IN X 89.64 FT,PITZMAN ADDN,LOT M,1010.00,1.00,0.00,0.00,0.00,36.70,0.00,270.00,270.00,1400.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1103.00,2015.00,6.00,63115.00,446500010,3/25/13 0:00,3020 CLARENCE AV,38.6646160,-90.2371390,The Greater Ville,4.00,,vacant lot,3797.00
11575000150.00,1575.00,15750001500.00,3,LRA,C.B. 1575 PENNSYLVANIA,24 FT X 129 FT 8 1/2 IN,TUCKERS ADDN,LOT 25 N26,1010.00,1.00,0.00,0.00,0.00,24.00,0.00,820.00,820.00,4300.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,20.00,3.00,1241.00,5004.00,6.00,63118.00,157500150,3/25/13 0:00,3500 PENNSYLVANIA AV,38.5923300,-90.2335120,Gravois Park,20.00,,vacant lot,3796.00
12474000330.00,2474.00,24740003300.00,3,LRA,C B 2474 OBEAR AV,35 FT X 110 FT,BRYANS EST ADDN,BLK 40 LOT W 22,1010.00,1.00,0.00,0.00,0.00,35.00,0.00,170.00,170.00,900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1995.00,3.00,5.00,1097.00,1014.00,9.00,63107.00,247400330,3/25/13 0:00,1917 OBEAR AV,38.6716930,-90.2089520,College Hill,3.00,,vacant lot,3795.00
14410010340.00,4410.01,44100103400.00,3,LRA,CB 4410A TAYLOR,35FT 6IN X 122FT 11IN,HECKMANNS ADDN,BD S-129FT 4 1/2IN N OF SAN FRANCISCO,1010.00,1.00,0.00,0.00,0.00,35.50,0.00,340.00,340.00,1800.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2000.00,21.00,6.00,1101.00,3020.00,8.00,63115.00,441001340,3/25/13 0:00,3916 N TAYLOR AV,38.6724570,-90.2380230,Penrose,21.00,,vacant lot,3794.00
13789000050.00,3789.00,37890000500.00,3,LRA,C B 3789 WELLS AVE,25 FT X 141 FT,LUCAS & HUNT ADDN,BLOCK 8,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,360.00,360.00,1900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,5000.00,6/20/77 0:00,1998.00,18.00,7.00,1066.00,1006.00,1.00,63113.00,378900050,3/25/13 0:00,5074 WELLS AV,38.6628500,-90.2644320,Academy,18.00,,vacant lot,3789.00
13621000260.00,3621.00,36210002600.00,3,LRA,C.B.3621 LAMBDIN AVE,33 FT 4 IN X 100 FT,LAMBDIN PL ADDN,LOT PT 16 17,1010.00,1.00,0.00,0.00,0.00,33.33,0.00,250.00,250.00,1300.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1103.00,2016.00,6.00,63115.00,362100260,3/25/13 0:00,3137 LAMBDIN AV,38.6656960,-90.2347280,The Greater Ville,4.00,,vacant lot,3786.00
13360000260.00,3360.00,33600002600.00,3,LRA,C. B. 3360 DESOTO,30 FT X 125 FT,COLLEGE R CO ADDN,LOT 23-W22,1120.00,0.00,0.00,2.00,0.00,30.00,0.00,440.00,1920.00,2300.00,7800.00,Two Family Dwelling District,1.00,0.00,1903.00,1903.00,0.00,,2013.00,2.00,5.00,1097.00,4051.00,11.00,63107.00,336000260,3/25/13 0:00,841 DESOTO AV,38.6766590,-90.2082300,College Hill,2.00,2 Story Brick Residence,residential,3785.00
13809040070.00,3809.04,38090400700.00,3,LRA,C. B. 3809 W CLARA,31 FT X 122 FT,CENTURY PL ADDN LT PT 6,BD N-203 FT S SL PAGE,1010.00,1.00,0.00,0.00,0.00,31.00,0.00,670.00,670.00,3500.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,26.00,7.00,1055.00,3004.00,5.00,63112.00,380904070,5/21/99 0:00,1230 CLARA AV,38.6642430,-90.2798470,West End,26.00,,vacant lot,3784.00
14499050060.00,4499.05,44990500600.00,3,LRA,C. B. 4499 N ST LOUIS AVE,27 FT 6 IN X 137 FT 6 IN,BRANAHLS ADDN,LOT E-15,1110.00,0.00,0.00,1.00,0.00,27.50,0.00,530.00,1120.00,2800.00,3100.00,Two Family Dwelling District,1.00,0.00,1906.00,1906.00,0.00,,2013.00,1.00,7.00,1064.00,3013.00,9.00,63115.00,449905060,3/25/13 0:00,5206 ST LOUIS AV,38.6731620,-90.2596620,Kingsway West,1.00,1 Story Brick Residence,residential,3781.00
14435000260.00,4435.00,44350002600.00,3,LRA,C. B. 4435 FARLIN,35 FT X 108 FT,FAIRGROUNDS PK ADDN,LOT E-3 W-4,1120.00,0.00,0.00,2.00,0.00,35.00,0.00,950.00,1710.00,5000.00,4000.00,Two Family Dwelling District,1.00,0.00,1911.00,1911.00,0.00,,2012.00,21.00,6.00,1102.00,3010.00,4.00,63115.00,443500260,3/25/13 0:00,4181 FARLIN AV,38.6706900,-90.2292420,Fallon,21.00,2 Story Brick Residence,residential,3780.00
14570000180.00,4570.00,45700001800.00,3,LRA,C. B. 4570 W BELLE,28 FT X 135 FT,DELMAR PLACE ADDN,LOT E-4 W-5,1010.00,1.00,0.00,0.00,0.00,28.00,0.00,610.00,610.00,3200.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2012.00,18.00,8.00,1111.00,2008.00,6.00,63108.00,457000180,3/25/13 0:00,4424 WEST BELLE PL,38.6511520,-90.2501150,Lewis Place,18.00,,vacant lot,3780.00
14995000140.00,4995.00,49950001400.00,3,LRA,C. B. 4995 KENNERLY AVE,29 FT X 130 FT 4 IN,MOUNT AUBURN ADDN,LOT W-24,1110.00,0.00,0.00,1.00,0.00,29.00,0.00,610.00,2550.00,3200.00,10200.00,Two Family Dwelling District,1.00,0.00,1920.00,1920.00,0.00,,2013.00,22.00,7.00,1062.00,2003.00,1.00,63112.00,499500140,3/25/13 0:00,5934 KENNERLY AV,38.6784750,-90.2807010,Wells / Goodfellow,22.00,2 Story Brick Residence,residential,3778.00
12389000050.00,2389.00,23890000500.00,3,LRA,C.B. 2389 HEBERT ST,25 FT X 154 FT 6 IN,LINDELLS AMENDED ADDN,BLOCK 10,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1990.00,3.00,5.00,1104.00,2004.00,1.00,63107.00,238900050,3/25/13 0:00,3728 HEBERT ST,38.6601920,-90.2210180,JeffVanderLou,3.00,,vacant lot,3777.00
14468060230.00,4468.06,44680602300.00,3,LRA,C. B. 4468 S 2 LABADIE,25 FT X 147 FT,CLAGGETTS ADDN,LOT 47,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2001.00,4.00,8.00,1103.00,2014.00,6.00,63115.00,446806230,3/25/13 0:00,4246 W LABADIE AV,38.6636660,-90.2372920,The Greater Ville,4.00,,vacant lot,3771.00
13807090110.00,3807.09,38070901100.00,3,LRA,C. B. 3807 WA CLARA AVE,33 FT 4 IN X 119 FT 6 1/2 IN,CROSSWHITE ADDN,LOT S-34,1010.00,1.00,0.00,0.00,0.00,33.33,0.00,400.00,400.00,2100.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1061.00,1004.00,4.00,63112.00,380709110,3/25/13 0:00,1384 CLARA AV,38.6670360,-90.2778340,Hamilton Heights,22.00,,vacant lot,3770.00
13618000420.00,3618.00,36180004200.00,3,LRA,C B 3618 GREER AV,30 FT X 135 FT,MAGNOLIA TER ADDN,LOT W 21,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,740.00,3440.00,3900.00,14200.00,Two Family Dwelling District,1.00,0.00,1898.00,1898.00,0.00,,2008.00,4.00,8.00,1101.00,2005.00,7.00,63115.00,361800420,9/25/12 0:00,4451 GREER AV,38.6669470,-90.2407010,The Greater Ville,4.00,2 Story Brick Residence,residential,3767.00
13830010120.00,3830.01,38300101200.00,3,LRA,C. B. 3830 A SUBURBAN,33 FT X 113.35 / 115 FT,DWYERS ADDN,LOT E-31,1010.00,1.00,0.00,0.00,0.00,33.00,0.00,480.00,480.00,2500.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,26.00,7.00,1054.00,2011.00,10.00,63112.00,383001120,3/25/13 0:00,6014 SUBURBAN AV,38.6641710,-90.2917240,West End,26.00,,vacant lot,3767.00
11431000060.00,1431.00,14310000600.00,3,LRA,C.B. 1431 MICHIGAN,30 FT X 125 FT 6 IN,ST LOUIS COMMONS ADDN,LOT 23-N-24,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,2000.00,2000.00,10500.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,8500.00,11/29/77 0:00,2011.00,6.00,3.00,1174.00,3007.00,1.00,63104.00,143100060,8/28/12 0:00,2348 MICHIGAN AV,38.6075030,-90.2327200,Tower Grove East,6.00,,vacant lot,3765.00
13618000500.00,3618.00,36180005000.00,3,LRA,C B 3618 TAYLOR AV,25FT 11 IN X 150 FT,MAGNOLIA TER,LOT N 6,1120.00,0.00,0.00,4.00,0.00,25.92,0.00,650.00,2030.00,3400.00,7300.00,Two Family Dwelling District,1.00,0.00,1897.00,1897.00,0.00,,0.00,4.00,8.00,1101.00,2005.00,7.00,63115.00,361800500,3/25/13 0:00,3102 N TAYLOR AV,38.6672770,-90.2416480,The Greater Ville,4.00,Half of a Two Story Brick Four Family Flat,residential,3765.00
14514000030.00,4514.00,45140000300.00,3,LRA,C.B. 4514 LOTUS,30 FT X 125 FT 3 IN,DARST & HAYDELS ADDN,LOT W-26 & E-27,1120.00,0.00,0.00,2.00,0.00,30.00,0.00,630.00,1710.00,3300.00,5700.00,Two Family Dwelling District,1.00,0.00,1908.00,1908.00,0.00,,2013.00,22.00,7.00,1065.00,3006.00,10.00,63112.00,451400030,3/25/13 0:00,5362 LOTUS AV,38.6699210,-90.2675500,Wells / Goodfellow,22.00,2 Story Brick Two Family Flat,residential,3763.00
13816070120.00,3816.07,38160701200.00,3,LRA,C. B. 3816 EA BLACKSTONE,33 FT 4 IN X 119 FT 6 3/4 IN,MT GAMBLE ADDN,LOT N-35,1010.00,1.00,0.00,0.00,0.00,33.33,0.00,400.00,400.00,2100.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1061.00,2019.00,7.00,63112.00,381607120,3/25/13 0:00,1338 BLACKSTONE AV,38.6668530,-90.2804060,Hamilton Heights,22.00,,vacant lot,3763.00
14516020080.00,4516.02,45160200800.00,3,LRA,C.B. 4516B NORTHLAND AVE,25 FT X 150 FT,COTE BRILLIANTE ADD,LOT PT 86,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1065.00,1003.00,10.00,63112.00,451602080,3/25/13 0:00,5350 NORTHLAND AV,38.6718770,-90.2656840,Wells / Goodfellow,22.00,,vacant lot,3762.00
11238000030.00,1238.00,12380000300.00,3,LRA,C. B. 1238 20TH ST,25 FT X 147 FT 6 IN,MALLINCKRODTS 2ND ADDN,BND S 210 FT N OF BREMEN AVE,5000.00,1.00,0.00,0.00,0.00,0.00,3688.00,700.00,700.00,2200.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,3.00,5.00,1267.00,1016.00,6.00,63107.00,123800030,3/25/13 0:00,3922 N 20TH ST,38.6630500,-90.2038130,Hyde Park,3.00,,vacant lot,3760.00
14994000020.00,4994.00,49940000200.00,3,LRA,C. B. 4994 KENNERLY AVE,31 FT X 121 FT 5 5/8 IN,/ 120 FT 11 1/4 IN,MOUNT AUBURN ADDN,1010.00,1.00,0.00,0.00,0.00,31.00,0.00,230.00,230.00,1200.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,12000.00,10/11/95 0:00,0.00,22.00,7.00,1062.00,1010.00,3.00,63112.00,499400020,3/25/13 0:00,5979 KENNERLY AV,38.6795010,-90.2817510,Wells / Goodfellow,22.00,,vacant lot,3757.00
14484050100.00,4484.05,44840501000.00,1,LRA,C. B. 4484 N EUCLID AVE,15 FT X 256.43 FT,LOTS S PT 44 TO 48,RIGHT OF WAY,1010.00,1.00,0.00,0.00,0.00,15.00,0.00,190.00,190.00,1000.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1067.00,2001.00,3.00,63115.00,448405100,3/25/13 0:00,4830 LABADIE AV,38.6698320,-90.2517550,Kingsway East,4.00,,vacant lot,3757.00
13398000195.00,3398.00,33980001950.00,3,LRA,C B 3398 COLLEGE AV,25FT X 157FT 5IN,COLLEGE FARM ADDN,LOT W 2,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,110.00,110.00,600.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,21.00,5.00,1097.00,3010.00,7.00,63107.00,339800195,3/25/13 0:00,2143 E COLLEGE AV,38.6743830,-90.2158190,College Hill,21.00,,vacant lot,3755.00
12475000300.00,2475.00,24750003000.00,3,LRA,C. B. 2475 20TH ST,30 FT X 125 FT,BRYANS 2ND ADDN,BLK 4 LOT PT 1 TO 3,1140.00,0.00,0.00,4.00,0.00,30.00,0.00,440.00,1840.00,2300.00,7400.00,Two Family Dwelling District,1.00,0.00,1901.00,1901.00,0.00,,2013.00,3.00,5.00,1097.00,1012.00,9.00,63107.00,247500300,10/26/11 0:00,4816 N 20TH ST,38.6725420,-90.2099670,College Hill,3.00,2.5 Story Brick Four Family Flat,residential,3750.00
14511000230.00,4511.00,45110002300.00,3,LRA,C. B. 4511 THEODOSIA,25 FT X 150 FT,MONTROSE PL ADDN,LOT E-PT 18,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,250.00,250.00,1300.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,7.00,1065.00,2008.00,2.00,63113.00,451100230,3/25/13 0:00,5205 THEODOSIA AV,38.6665870,-90.2642660,Kingsway West,1.00,2 Story Frame Residence,residential,3750.00
15283000040.00,5283.00,52830000400.00,3,LRA,C. B .5283 PAULIAN AVE,30 FT X 125 FT,CHRISTIAN BROS COLL ADDN,LOT 41,1120.00,0.00,0.00,2.00,0.00,30.00,0.00,570.00,1900.00,3000.00,7000.00,Two Family Dwelling District,1.00,0.00,1907.00,1907.00,20000.00,12/26/01 0:00,2013.00,1.00,7.00,1065.00,2011.00,2.00,63113.00,528300040,3/25/13 0:00,5246 PAULIAN PL,38.6660520,-90.2667360,Kingsway West,1.00,2 Story Brick Two Family Flat,residential,3750.00
15014000310.00,5014.00,50140003100.00,3,LRA,C. B. 5014 ST LOUIS AVE,25 FT X 150 FT,WOLFF HOMESTEAD ADDN,LOT E-72,1120.00,0.00,0.00,2.00,0.00,25.00,0.00,480.00,2510.00,2500.00,10700.00,Two Family Dwelling District,1.00,0.00,1923.00,1923.00,64000.00,9/22/05 0:00,2013.00,4.00,8.00,1067.00,2003.00,2.00,63115.00,501400310,3/25/13 0:00,4722 ST LOUIS AV,38.6676730,-90.2492110,Kingsway East,4.00,2 Story Brick Two Family Flat,residential,3750.00
15283000030.00,5283.00,52830000300.00,3,LRA,C. B. 5283 PAULIAN PL,30 FT X 125 FT,CHRISTIAN BROS COLLEGE ADDN,LOT 42,1120.00,0.00,0.00,2.00,0.00,30.00,0.00,570.00,1860.00,3000.00,6800.00,Two Family Dwelling District,1.00,0.00,1908.00,1908.00,13500.00,2/14/83 0:00,2008.00,1.00,7.00,1065.00,2011.00,2.00,63113.00,528300030,3/25/13 0:00,5250 PAULIAN PL,38.6660930,-90.2668280,Kingsway West,1.00,2 Story Brick Residence,residential,3750.00
13801040170.00,3801.04,38010401700.00,3,LRA,C. B. 3801 W SEMPLE AVE,30 FT X 125 FT,MCCORMACK ADDN,LOT 25,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,360.00,360.00,1900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1998.00,26.00,7.00,1066.00,3013.00,6.00,63112.00,380104170,3/25/13 0:00,1319 SEMPLE AV,38.6633100,-90.2751550,Hamilton Heights,26.00,,vacant lot,3750.00
14446040250.00,4446.04,44460402500.00,3,LRA,C. B. 4446W PARIS,30 FT X 124 FT,LEXINGTON HTS ADDN,LOT 2,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,380.00,380.00,2000.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2000.00,21.00,8.00,1101.00,1004.00,8.00,63115.00,444604250,3/25/13 0:00,3605 PARIS AV,38.6693800,-90.2383020,The Greater Ville,21.00,,vacant lot,3747.00
11924000030.00,1924.00,19240000300.00,3,LRA,C. B. 1924 BARRETT ST,30 FT X 117 FT 6 IN,MILLERS ADDN,LOT E-19 - W-20,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1995.00,3.00,5.00,1105.00,2017.00,12.00,63107.00,192400030,3/25/13 0:00,2928 BARRETT ST,38.6613100,-90.2132390,Fairground Neighborhood,3.00,,vacant lot,3747.00
12676000310.00,2676.00,26760003100.00,3,LRA,C. B. 2676 OSCEOLA ST,30 FT X 125 FT,ST LOUIS COMMONS ADDN,LOT 3 E4 BLK 2,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,860.00,860.00,4500.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,9.00,1.00,1156.00,5010.00,3.00,63111.00,267600310,10/17/01 0:00,2839 OSCEOLA ST,38.5763980,-90.2351510,Mount Pleasant,9.00,,vacant lot,3747.00
14411020100.00,4411.02,44110201000.00,3,LRA,C. B. 4411B FARLIN AVE,35 FT X 107 FT,WHITE FARM ADDN,LOT 11,1110.00,0.00,0.00,1.00,0.00,35.00,0.00,670.00,2810.00,3500.00,11300.00,Two Family Dwelling District,1.00,0.00,1912.00,1912.00,0.00,,2013.00,21.00,6.00,1101.00,3023.00,9.00,63115.00,441102100,3/25/13 0:00,4436 FARLIN AV,38.6730360,-90.2357120,Penrose,21.00,1 Story Brick Residence,residential,3745.00
13809040060.00,3809.04,38090400600.00,3,LRA,C. B. 3809 W CLARA AVE,31 FT X 122 FT,CENTURY PL ADDN,"""LOT N-5''""""""""""""'""",1010.00,1.00,0.00,0.00,0.00,31.00,0.00,670.00,670.00,3500.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,26.00,7.00,1055.00,3004.00,5.00,63112.00,380904060,3/25/13 0:00,1226 CLARA AV,38.6641690,-90.2799010,West End,26.00,,vacant lot,3743.00
13822050580.00,3822.05,38220505800.00,3,LRA,C. B. 3822 N ROMAINE PL,34 FT X 107 FT,P. P. GREEN ADDN,LOT W 14 E 15,1010.00,1.00,0.00,0.00,0.00,34.00,0.00,400.00,400.00,2100.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1061.00,4010.00,7.00,63112.00,382205580,3/25/13 0:00,5881 ROMAINE PL,38.6703180,-90.2840020,Hamilton Heights,22.00,,vacant lot,3740.00
13398000220.00,3398.00,33980002200.00,3,LRA,C. B. 3398 COLLEGE AVE,25 FT X 149 FT 5 3/4 IN / 150 FT 9 IN,COLLEGE FARM ADDN,BLOCK 15,1120.00,0.00,0.00,2.00,0.00,25.00,0.00,250.00,1200.00,1300.00,5000.00,Two Family Dwelling District,1.00,0.00,1899.00,1899.00,0.00,,2013.00,21.00,5.00,1097.00,3010.00,7.00,63107.00,339800220,3/25/13 0:00,2153 E COLLEGE AV,38.6741860,-90.2160530,College Hill,21.00,2 Story Brick Residence,residential,3739.00
13399000600.00,3399.00,33990006000.00,3,LRA,C. B. 3399 COLLEGE,20 FT X 169 FT 5 1/2 IN,COLLEGE FARM ADDN,BLOCK 14 LOT E4,1010.00,1.00,0.00,0.00,0.00,20.00,0.00,100.00,100.00,500.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,21.00,5.00,1097.00,3002.00,11.00,63107.00,339900600,3/25/13 0:00,2117 E COLLEGE AV,38.6749290,-90.2151720,College Hill,21.00,,vacant lot,3736.00
14515000050.00,4515.00,45150000500.00,3,LRA,C.B. 4515 WABADA AVE,26 FT 10 IN X 140 FT,COMSTOCK PL ADDN,LOT 35,1010.00,1.00,0.00,0.00,0.00,26.67,0.00,190.00,190.00,1000.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,27756.00,6/17/91 0:00,2008.00,22.00,7.00,1065.00,3005.00,10.00,63112.00,451500050,3/25/13 0:00,5366 WABADA AV,38.6707630,-90.2671120,Wells / Goodfellow,22.00,,vacant lot,3735.00
12390000070.00,2390.00,23900000700.00,3,LRA,. B. 2390 HEBERT ST,25 FT X 162 FT 1 1/8 IN,LINDELL ADDN,BLK 9 LOT E 17,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2008.00,3.00,5.00,1104.00,2025.00,1.00,63107.00,239000070,3/25/13 0:00,3630 HEBERT ST,38.6594900,-90.2194090,JeffVanderLou,3.00,,vacant lot,3735.00
11926000020.00,1926.00,19260000200.00,3,LRA,C. B. 1926 BARRETT,30 FT X 117 FT 6 IN,FAIR PLACE ADDN,LOT W-48 E-49,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,3.00,5.00,1105.00,2016.00,12.00,63107.00,192600020,3/25/13 0:00,3508 BARRETT ST,38.6621380,-90.2151370,Fairground Neighborhood,3.00,,vacant lot,3735.00
13801040050.00,3801.04,38010400500.00,3,LRA,C. B. 3801 W BELT AVE,30 FT X 125 FT 0 1/2 IN,MCCORMICK ADDN,LOT 10,1120.00,0.00,0.00,2.00,0.00,30.00,0.00,720.00,3040.00,3800.00,12200.00,Two Family Dwelling District,1.00,0.00,1903.00,1903.00,0.00,,2004.00,26.00,7.00,1066.00,3013.00,6.00,63112.00,380104050,3/25/13 0:00,1328 BELT AV,38.6637670,-90.2753300,Hamilton Heights,26.00,2 Story Brick Two Family Flat,residential,3734.00
13621000270.00,3621.00,36210002700.00,3,LRA,C. B. 3621 LAMBOIN AVE,33 FT 4 IN X 100 FT,CLAY ORCHARD TRACT ADDN,LOT S 16 17,1010.00,1.00,0.00,0.00,0.00,33.33,0.00,250.00,250.00,1300.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1103.00,2016.00,6.00,63115.00,362100270,3/25/13 0:00,3133 LAMBDIN AV,38.6656130,-90.2347890,The Greater Ville,4.00,,vacant lot,3734.00
15028000130.00,5028.00,50280001300.00,3,LRA,C. B. 5028 TERRY AVE,26 FT 3 IN X 142 FT 6 IN,COTE BRILLIANTE ADDN,LOT NE50,1010.00,1.00,0.00,0.00,0.00,26.25,0.00,250.00,250.00,1300.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2013.00,1.00,7.00,1064.00,3014.00,9.00,63115.00,502800130,3/25/13 0:00,5226 TERRY AV,38.6724530,-90.2608130,Kingsway West,1.00,,vacant lot,3733.00
14459060240.00,4459.06,44590602400.00,3,LRA,C. B. 4459 S ASHLAND,29 FT X 106 FT,LORRAINE ADDN,BLOCK 1 LOT E 18 W 19,1010.00,1.00,0.00,0.00,0.00,29.00,0.00,360.00,360.00,1900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,8.00,1067.00,1013.00,4.00,63115.00,445906240,3/25/13 0:00,4729 ASHLAND AV,38.6709290,-90.2470390,Kingsway East,1.00,,vacant lot,3731.00
13618000180.00,3618.00,36180001800.00,3,LRA,C B 3618 ELMBANK AV,27 FT 10 IN X 133 FT 6 IN,SCANLON ADDN,LOT 42,1010.00,1.00,0.00,0.00,0.00,27.83,0.00,340.00,340.00,1800.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2012.00,4.00,8.00,1101.00,2005.00,7.00,63115.00,361800180,3/25/13 0:00,4420 ELMBANK AV,38.6668960,-90.2395000,The Greater Ville,4.00,,vacant lot,3729.00
14468060120.00,4468.06,44680601200.00,A,LRA,C. B. 4468 S LABADIE,25 FT X 147 FT 6 IN,CLAGGETT ADDN,BLOCK 8 LOT 24,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1103.00,2014.00,6.00,63115.00,446806120,3/25/13 0:00,4322 W LABADIE AV,38.6640700,-90.2375210,The Greater Ville,4.00,,vacant lot,3729.00
13358000230.00,3358.00,33580002300.00,3,LRA,C. B. 3358 DESOTO,30 FT X 124 FT 4 IN,GRATZ & BROWN ADDN,BLOCK 2 LOT W 36 E 37,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,440.00,440.00,2300.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1998.00,21.00,5.00,1097.00,3006.00,9.00,63107.00,335800230,3/25/13 0:00,2027 DESOTO AV,38.6738270,-90.2126810,College Hill,21.00,,vacant lot,3729.00
13808040260.00,3808.04,38080402600.00,3,LRA,C. B. 3808 W PAGE AVE,30 6 IN X 119 FT 6 IN,MONTCLAIR ADDN,LOT W-3 E-4,1010.00,1.00,0.00,0.00,0.00,30.50,0.00,360.00,360.00,1900.00,0.00,Two Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2002.00,22.00,7.00,1061.00,1015.00,4.00,63112.00,380804260,9/26/02 0:00,5591 PAGE BLVD,38.6649920,-90.2789740,Hamilton Heights,22.00,,vacant lot,3726.00
